dateTime,Extinction-880nm,Extinction-405nm,BC,PM,temperature,pressure,humidity,flow-temperature,voltage-880nm,voltage-405nm,current-405nm,status,sensorTime
2020-12-04 20:55:28.109049,27.3,36.1,3.51,5.83,24.1,968.6,1589,18.9,23.5,0.593371,105.3,105.6,"0.061343,29/10/00"
2020-12-04 20:55:38.215499,27.4,30.9,3.53,4.98,24.1,968.6,1220,18.9,23.5,0.593470,105.3,105.6,"0.061354,29/10/00"
2020-12-04 20:55:48.128923,26.8,25.6,3.45,4.13,24.1,968.6,1589,19.0,23.6,0.593360,105.3,105.6,"0.061343,29/10/00"
2020-12-04 20:55:58.221950,26.0,32.9,3.35,5.31,24.1,968.7,1218,19.0,23.6,0.593454,105.3,105.6,"0.061350,29/10/00"
2020-12-04 20:56:08.125816,26.1,32.1,3.36,5.18,24.1,968.6,1591,18.9,23.6,0.593362,105.3,105.6,"0.061340,29/10/00"
2020-12-04 20:56:18.239053,26.7,32.6,3.44,5.26,24.1,968.7,1216,18.8,23.6,0.593458,105.3,105.6,"0.061348,29/10/00"
2020-12-04 20:56:28.137567,27.4,34.2,3.53,5.52,24.1,968.7,1590,17.1,23.6,0.593358,105.3,105.6,"0.061338,29/10/00"
2020-12-04 20:56:38.244350,28.0,35.9,3.60,5.80,24.1,968.7,1217,16.9,23.6,0.593444,105.3,105.6,"0.061345,29/10/00"
2020-12-04 20:56:48.091633,28.1,45.4,3.61,7.32,24.1,968.7,1592,16.9,23.6,0.593340,105.3,105.6,"0.061339,29/10/00"
2020-12-04 20:56:58.200347,27.3,53.9,3.51,8.70,24.1,968.6,1217,16.9,23.6,0.593457,105.3,105.6,"0.061344,29/10/00"
2020-12-04 20:57:08.119119,20.3,62.1,2.61,10.02,24.1,968.6,1594,17.2,23.6,0.593319,105.3,105.6,"0.061338,29/10/00"
2020-12-04 20:57:18.218910,12.9,66.7,1.66,10.75,24.1,968.6,1220,17.0,23.6,0.593434,105.3,105.6,"0.061344,29/10/00"
2020-12-04 20:57:28.127020,22.6,40.1,2.91,6.46,24.1,968.6,1594,17.0,23.6,0.593325,105.3,105.6,"0.061331,29/10/00"
2020-12-04 20:57:38.246114,22.4,47.3,2.89,7.63,24.1,968.6,1218,17.2,23.6,0.593400,105.3,105.6,"0.061340,29/10/00"
2020-12-04 20:57:48.129029,23.0,38.4,2.95,6.19,24.1,968.6,1590,17.2,23.6,0.593287,105.3,105.6,"0.061327,29/10/00"
2020-12-04 20:57:58.243118,22.8,38.6,2.93,6.23,24.1,968.6,1217,18.8,23.6,0.593389,105.3,105.6,"0.061336,29/10/00"
2020-12-04 20:58:08.104954,22.3,38.4,2.88,6.20,24.1,968.6,1591,17.1,23.6,0.593297,105.3,105.6,"0.061328,29/10/00"
2020-12-04 20:58:18.206462,30.9,33.5,3.98,5.40,24.1,968.6,1219,19.1,23.6,0.593355,105.3,105.6,"0.061332,29/10/00"
2020-12-04 20:58:28.105016,34.5,44.5,4.44,7.17,24.1,968.6,1589,19.0,23.6,0.593256,105.3,105.6,"0.061325,29/10/00"
2020-12-04 20:58:38.224465,25.0,43.0,3.21,6.94,24.1,968.6,1218,17.0,23.6,0.593392,105.3,105.6,"0.061335,29/10/00"
2020-12-04 20:58:48.114038,25.9,46.5,3.33,7.50,24.1,968.6,1590,18.8,23.6,0.593259,105.3,105.6,"0.061322,29/10/00"
2020-12-04 20:58:58.219046,23.3,43.4,3.00,7.00,24.1,968.7,1218,19.3,23.6,0.593297,105.3,105.6,"0.061324,29/10/00"
2020-12-04 20:59:08.119146,22.6,44.6,2.91,7.19,24.1,968.6,1592,19.4,23.6,0.593195,105.3,105.6,"0.061313,29/10/00"
2020-12-04 20:59:18.229348,24.9,32.9,3.20,5.31,24.2,968.6,1222,19.4,23.6,0.593299,105.3,105.6,"0.061325,29/10/00"
2020-12-04 20:59:28.131759,24.3,29.2,3.13,4.72,24.1,968.6,1590,19.2,23.6,0.593200,105.3,105.6,"0.061314,29/10/00"
2020-12-04 20:59:38.239827,24.2,40.5,3.11,6.54,24.2,968.6,1219,19.3,23.6,0.593294,105.3,105.6,"0.061323,29/10/00"
2020-12-04 20:59:48.093497,24.2,39.6,3.11,6.38,24.1,968.6,1591,19.2,23.6,0.593199,105.3,105.6,"0.061314,29/10/00"
2020-12-04 20:59:58.207352,29.3,34.0,3.77,5.49,24.2,968.5,1221,18.0,23.6,0.593256,105.3,105.6,"0.061316,29/10/00"
2020-12-04 21:00:08.106722,27.7,48.7,3.56,7.86,24.1,968.6,1592,18.4,23.6,0.593135,105.3,105.6,"0.061303,29/10/00"
2020-12-04 21:00:18.223393,28.9,45.9,3.72,7.41,24.2,968.6,1223,18.5,23.6,0.593225,105.3,105.6,"0.061314,29/10/00"
2020-12-04 21:00:28.119243,29.7,35.1,3.82,5.65,24.2,968.5,1592,18.3,23.6,0.593133,105.3,105.6,"0.061307,29/10/00"
2020-12-04 21:00:38.227790,29.5,38.4,3.80,6.19,24.2,968.6,1221,19.3,23.6,0.593252,105.3,105.6,"0.061313,29/10/00"
2020-12-04 21:00:48.130481,29.0,41.0,3.73,6.61,24.2,968.6,1592,18.9,23.6,0.593186,105.3,105.6,"0.061310,29/10/00"
2020-12-04 21:00:58.249561,33.5,59.4,4.31,9.58,24.2,968.6,1221,19.0,23.6,0.593239,105.3,105.6,"0.061312,29/10/00"
2020-12-04 21:01:08.099190,40.8,71.2,5.26,11.48,24.2,968.6,1589,19.0,23.7,0.593141,105.3,105.6,"0.061301,29/10/00"
2020-12-04 21:01:18.209108,46.8,45.1,6.02,7.28,24.2,968.6,1221,18.2,23.6,0.593167,105.3,105.6,"0.061302,29/10/00"
2020-12-04 21:01:28.121903,56.7,68.6,7.29,11.06,24.2,968.6,1592,18.1,23.7,0.593087,105.3,105.6,"0.061295,29/10/00"
2020-12-04 21:01:38.229190,35.4,45.9,4.56,7.40,24.2,968.6,1220,18.1,23.6,0.593179,105.3,105.6,"0.061302,29/10/00"
2020-12-04 21:01:48.125198,37.4,47.0,4.81,7.57,24.2,968.6,1592,18.1,23.7,0.593090,105.3,105.6,"0.061292,29/10/00"
2020-12-04 21:01:58.239023,37.4,39.2,4.81,6.32,24.2,968.7,1216,19.5,23.7,0.593210,105.3,105.6,"0.061313,29/10/00"
2020-12-04 21:02:08.089233,25.0,4.5,3.22,0.73,24.2,968.6,1590,19.4,23.7,0.593077,105.3,105.6,"0.061291,29/10/00"
2020-12-04 21:02:18.249344,13.4,-24.8,1.72,-4.00,24.2,968.5,1217,19.3,23.7,0.593194,105.3,105.6,"0.061305,29/10/00"
2020-12-04 21:02:28.119039,9.8,-31.0,1.26,-5.01,24.2,968.5,1587,19.3,23.7,0.593087,105.3,105.6,"0.061297,29/10/00"
2020-12-04 21:02:38.220971,32.0,-14.4,4.12,-2.33,24.2,968.5,1217,19.2,23.7,0.593191,105.3,105.6,"0.061302,29/10/00"
2020-12-04 21:02:48.126765,11.5,18.2,1.48,2.94,24.2,968.6,1590,19.3,23.7,0.593052,105.3,105.6,"0.061293,29/10/00"
2020-12-04 21:02:58.238958,12.1,35.2,1.55,5.68,24.2,968.6,1217,19.1,23.7,0.593165,105.3,105.6,"0.061300,29/10/00"
2020-12-04 21:03:08.083848,27.1,34.4,3.49,5.55,24.2,968.5,1588,19.1,23.7,0.593062,105.3,105.6,"0.061292,29/10/00"
2020-12-04 21:03:18.242605,26.6,35.2,3.42,5.68,24.2,968.6,1223,17.2,23.7,0.593204,105.3,105.6,"0.061306,29/10/00"
2020-12-04 21:03:28.098440,4.1,25.9,0.53,4.18,24.2,968.6,1589,18.8,23.7,0.593060,105.3,105.6,"0.061288,29/10/00"
2020-12-04 21:03:38.199303,23.8,12.0,3.06,1.94,24.2,968.6,1217,19.2,23.7,0.593111,105.3,105.6,"0.061297,29/10/00"
2020-12-04 21:03:48.118981,21.0,12.1,2.71,1.95,24.2,968.6,1592,18.8,23.7,0.593068,105.3,105.6,"0.061291,29/10/00"
2020-12-04 21:03:58.218954,35.7,26.5,4.59,4.27,24.2,968.6,1219,18.8,23.7,0.593150,105.3,105.6,"0.061291,29/10/00"
2020-12-04 21:04:08.119028,25.4,51.3,3.27,8.28,24.2,968.6,1588,19.2,23.7,0.593019,105.3,105.6,"0.061283,29/10/00"
2020-12-04 21:04:18.227540,40.7,27.7,5.24,4.47,24.2,968.6,1216,18.9,23.7,0.593144,105.3,105.6,"0.061296,29/10/00"
2020-12-04 21:04:28.126673,19.2,46.9,2.47,7.56,24.2,968.6,1591,19.5,23.7,0.592968,105.3,105.6,"0.061281,29/10/00"
2020-12-04 21:04:38.237092,-6.4,19.5,-0.83,3.14,24.2,968.6,1216,19.1,23.7,0.593123,105.3,105.6,"0.061298,29/10/00"
2020-12-04 21:04:48.094209,-14.5,-2.1,-1.87,-0.34,24.2,968.6,1589,19.0,23.7,0.593031,105.3,105.6,"0.061289,29/10/00"
2020-12-04 21:04:58.203025,-4.1,5.9,-0.53,0.96,24.2,968.6,1218,19.2,23.7,0.593109,105.3,105.6,"0.061289,29/10/00"
2020-12-04 21:05:08.102357,9.0,33.0,1.16,5.33,24.2,968.7,1590,19.4,23.7,0.592982,105.3,105.6,"0.061282,29/10/00"
2020-12-04 21:05:18.213596,15.2,34.5,1.96,5.57,24.2,968.6,1218,17.1,23.7,0.593144,105.3,105.6,"0.061298,29/10/00"
2020-12-04 21:05:28.119099,10.1,36.8,1.30,5.93,24.2,968.6,1592,18.8,23.7,0.592999,105.3,105.6,"0.061278,29/10/00"
2020-12-04 21:05:38.229011,10.7,15.0,1.38,2.41,24.3,968.7,1214,19.1,23.7,0.593085,105.3,105.6,"0.061284,29/10/00"
2020-12-04 21:05:48.128981,11.4,1.6,1.46,0.26,24.2,968.6,1591,19.2,23.7,0.592954,105.3,105.6,"0.061275,29/10/00"
2020-12-04 21:05:58.229101,12.1,4.3,1.56,0.70,24.3,968.6,1217,19.3,23.7,0.593057,105.3,105.6,"0.061284,29/10/00"
2020-12-04 21:06:08.089037,12.6,25.3,1.62,4.07,24.2,968.6,1589,19.0,23.7,0.592964,105.3,105.6,"0.061278,29/10/00"
2020-12-04 21:06:18.248952,13.3,43.0,1.72,6.94,24.3,968.7,1214,18.8,23.7,0.593082,105.3,105.6,"0.061286,29/10/00"
2020-12-04 21:06:28.093099,14.3,29.6,1.84,4.78,24.2,968.7,1591,19.1,23.7,0.592949,105.3,105.6,"0.061276,29/10/00"
2020-12-04 21:06:38.203493,13.7,31.8,1.77,5.14,24.3,968.7,1218,18.9,23.7,0.593056,105.3,105.6,"0.061286,29/10/00"
2020-12-04 21:06:48.110098,16.3,31.2,2.10,5.04,24.3,968.7,1590,17.0,23.8,0.592984,105.3,105.6,"0.061279,29/10/00"
2020-12-04 21:06:58.228952,24.6,48.7,3.17,7.86,24.3,968.7,1214,19.2,23.7,0.593031,105.3,105.6,"0.061273,29/10/00"
2020-12-04 21:07:08.129046,34.4,69.3,4.43,11.18,24.3,968.6,1591,18.1,23.7,0.592896,105.3,105.6,"0.061267,29/10/00"
2020-12-04 21:07:18.249280,12.2,79.0,1.57,12.75,24.3,968.7,1212,19.3,23.7,0.593023,105.3,105.6,"0.061275,29/10/00"
2020-12-04 21:07:28.099136,24.0,74.4,3.09,11.99,24.3,968.7,1590,19.4,23.7,0.592883,105.3,105.6,"0.061262,29/10/00"
2020-12-04 21:07:38.204146,14.6,54.0,1.87,8.72,24.3,968.7,1216,19.3,23.7,0.592988,105.3,105.6,"0.061272,29/10/00"
2020-12-04 21:07:48.109518,16.3,41.7,2.09,6.72,24.3,968.7,1591,19.2,23.7,0.592899,105.3,105.6,"0.061269,29/10/00"
2020-12-04 21:07:58.228924,15.8,39.5,2.04,6.38,24.3,968.6,1218,19.0,23.8,0.593010,105.3,105.6,"0.061273,29/10/00"
2020-12-04 21:08:08.123422,15.3,58.5,1.97,9.43,24.3,968.7,1593,17.2,23.8,0.592925,105.3,105.6,"0.061270,29/10/00"
2020-12-04 21:08:18.238931,33.8,86.3,4.35,13.92,24.3,968.7,1217,19.2,23.8,0.592953,105.3,105.6,"0.061263,29/10/00"
2020-12-04 21:08:28.104247,45.4,106.8,5.84,17.23,24.3,968.7,1592,19.1,23.8,0.592866,105.3,105.6,"0.061255,29/10/00"
2020-12-04 21:08:38.209134,48.9,61.8,6.29,9.97,24.3,968.7,1219,19.5,23.8,0.592945,105.3,105.6,"0.061262,29/10/00"
2020-12-04 21:08:48.109724,26.2,75.5,3.37,12.18,24.3,968.7,1591,18.1,23.8,0.592811,105.3,105.6,"0.061244,29/10/00"
2020-12-04 21:08:58.225913,33.8,35.7,4.35,5.76,24.3,968.7,1216,18.0,23.8,0.592935,105.3,105.6,"0.061262,29/10/00"
2020-12-04 21:09:08.128197,15.6,-6.8,2.00,-1.09,24.3,968.6,1589,18.1,23.8,0.592807,105.3,105.6,"0.061246,29/10/00"
2020-12-04 21:09:18.239822,5.8,-28.7,0.74,-4.63,24.3,968.7,1214,19.5,23.8,0.592924,105.3,105.6,"0.061265,29/10/00"
2020-12-04 21:09:28.098928,23.8,-31.8,3.07,-5.13,24.3,968.7,1590,19.1,23.8,0.592847,105.3,105.6,"0.061255,29/10/00"
2020-12-04 21:09:38.218975,19.3,43.7,2.48,7.05,24.3,968.7,1216,18.0,23.8,0.592909,105.3,105.6,"0.061259,29/10/00"
2020-12-04 21:09:48.121647,35.1,24.5,4.52,3.95,24.3,968.7,1592,19.2,23.8,0.592848,105.3,105.6,"0.061259,29/10/00"
2020-12-04 21:09:58.227333,44.4,55.5,5.71,8.96,24.3,968.6,1217,18.9,23.8,0.592960,105.3,105.6,"0.061265,29/10/00"
2020-12-04 21:10:08.131903,25.4,43.5,3.27,7.01,24.3,968.7,1590,18.9,23.8,0.592836,105.3,105.6,"0.061255,29/10/00"
2020-12-04 21:10:18.236971,26.0,42.5,3.34,6.86,24.3,968.6,1218,19.0,23.8,0.592921,105.3,105.6,"0.061257,29/10/00"
2020-12-04 21:10:28.095078,28.3,67.0,3.65,10.81,24.3,968.6,1587,18.9,23.8,0.592823,105.3,105.6,"0.061249,29/10/00"
2020-12-04 21:10:38.209033,29.8,47.1,3.84,7.59,24.3,968.7,1218,19.0,23.8,0.592922,105.3,105.6,"0.061262,29/10/00"
2020-12-04 21:10:48.106906,29.8,41.4,3.83,6.68,24.3,968.7,1593,18.9,23.8,0.592820,105.3,105.6,"0.061252,29/10/00"
2020-12-04 21:10:58.220065,29.5,41.9,3.79,6.75,24.3,968.7,1219,18.8,23.8,0.592916,105.3,105.6,"0.061259,29/10/00"
2020-12-04 21:11:08.119336,30.0,35.8,3.86,5.77,24.3,968.7,1591,17.0,23.8,0.592840,105.3,105.6,"0.061257,29/10/00"
2020-12-04 21:11:18.238924,32.8,50.5,4.22,8.15,24.3,968.7,1216,17.0,23.8,0.592913,105.3,105.6,"0.061259,29/10/00"
2020-12-04 21:11:28.099861,28.1,68.2,3.62,11.01,24.3,968.7,1590,17.0,24.5,0.592818,105.3,105.6,"0.061250,29/10/00"
2020-12-04 21:11:38.200680,27.0,34.7,3.48,5.60,24.3,968.7,1217,16.8,23.8,0.592927,105.3,105.6,"0.061264,29/10/00"
2020-12-04 21:11:48.101017,26.9,47.1,3.46,7.59,24.3,968.6,1593,16.7,24.5,0.592826,105.3,105.6,"0.061249,29/10/00"
2020-12-04 21:11:58.217476,28.6,38.1,3.68,6.15,24.3,968.7,1216,16.9,23.8,0.592901,105.3,105.6,"0.061249,29/10/00"
2020-12-04 21:12:08.111439,30.9,34.7,3.98,5.60,24.3,968.7,1591,17.0,24.5,0.592802,105.3,105.6,"0.061243,29/10/00"
2020-12-04 21:12:18.223816,32.0,50.7,4.12,8.17,24.4,968.6,1219,16.7,23.8,0.592910,105.3,105.6,"0.061256,29/10/00"
2020-12-04 21:12:28.134530,31.9,50.0,4.10,8.06,24.3,968.7,1589,16.6,24.5,0.592817,105.3,105.6,"0.061248,29/10/00"
2020-12-04 21:12:38.232916,31.1,53.3,4.00,8.59,24.4,968.7,1219,16.8,24.5,0.592893,105.3,105.6,"0.061248,29/10/00"
2020-12-04 21:12:48.098947,29.8,60.2,3.84,9.70,24.3,968.7,1591,16.8,24.5,0.592786,105.3,105.6,"0.061245,29/10/00"
2020-12-04 21:12:58.200007,29.0,66.1,3.73,10.66,24.4,968.7,1220,16.9,24.5,0.592871,105.3,105.6,"0.061251,29/10/00"
2020-12-04 21:13:08.104734,29.6,70.9,3.80,11.43,24.3,968.6,1590,16.9,24.5,0.592746,105.3,105.6,"0.061238,29/10/00"
2020-12-04 21:13:18.214965,29.7,62.2,3.83,10.03,24.4,968.7,1216,16.8,24.5,0.592842,105.3,105.6,"0.061242,29/10/00"
2020-12-04 21:13:28.122821,29.3,50.4,3.78,8.13,24.4,968.8,1592,16.8,24.5,0.592748,105.3,105.6,"0.061235,29/10/00"
2020-12-04 21:13:38.224074,29.3,51.7,3.78,8.34,24.4,968.6,1220,17.0,24.5,0.592852,105.3,105.6,"0.061244,29/10/00"
2020-12-04 21:13:48.131752,16.1,34.7,2.07,5.59,24.4,968.7,1590,19.2,24.5,0.592659,105.3,105.6,"0.061219,29/10/00"
2020-12-04 21:13:58.229090,4.6,9.3,0.59,1.50,24.4,968.6,1221,19.4,24.5,0.592777,105.3,105.6,"0.061236,29/10/00"
2020-12-04 21:14:08.099025,-3.2,-18.3,-0.42,-2.94,24.4,968.6,1591,18.1,24.5,0.592637,105.3,105.6,"0.061218,29/10/00"
2020-12-04 21:14:18.203376,20.4,-35.3,2.62,-5.69,24.4,968.6,1221,18.1,24.5,0.592734,105.3,105.6,"0.061230,29/10/00"
2020-12-04 21:14:28.105467,19.9,30.3,2.56,4.88,24.4,968.7,1589,19.4,24.5,0.592669,105.3,105.6,"0.061227,29/10/00"
2020-12-04 21:14:38.213655,22.0,11.3,2.84,1.82,24.4,968.6,1222,19.0,24.5,0.592773,105.3,105.6,"0.061238,29/10/00"
2020-12-04 21:14:48.115790,33.4,34.9,4.29,5.63,24.4,968.6,1589,17.0,24.5,0.592712,105.3,105.6,"0.061229,29/10/00"
2020-12-04 21:14:58.229004,43.5,35.1,5.60,5.66,24.4,968.7,1217,17.2,24.5,0.592776,105.3,105.6,"0.061236,29/10/00"
2020-12-04 21:15:08.131792,48.0,32.6,6.17,5.25,24.4,968.7,1591,17.2,24.5,0.592688,105.3,105.6,"0.061227,29/10/00"
2020-12-04 21:15:18.239095,24.4,31.2,3.14,5.03,24.4,968.7,1219,17.0,24.5,0.592798,105.3,105.6,"0.061237,29/10/00"
2020-12-04 21:15:28.086865,24.0,31.2,3.09,5.03,24.4,968.7,1589,16.9,24.5,0.592690,105.3,105.6,"0.061225,29/10/00"
2020-12-04 21:15:38.199061,23.2,28.6,2.99,4.60,24.4,968.6,1221,16.9,24.5,0.592779,105.3,105.6,"0.061235,29/10/00"
2020-12-04 21:15:48.099280,23.1,24.9,2.97,4.01,24.4,968.6,1590,16.8,24.5,0.592691,105.3,105.6,"0.061228,29/10/00"
2020-12-04 21:15:58.207467,23.7,30.7,3.04,4.95,24.4,968.7,1219,16.9,24.5,0.592773,105.3,105.6,"0.061235,29/10/00"
2020-12-04 21:16:08.118906,24.3,37.5,3.12,6.04,24.4,968.7,1591,16.9,24.5,0.592666,105.3,105.6,"0.061225,29/10/00"
2020-12-04 21:16:18.229100,24.7,24.3,3.17,3.91,24.4,968.6,1221,16.9,24.5,0.592765,105.3,105.6,"0.061231,29/10/00"
2020-12-04 21:16:28.121721,24.2,22.5,3.12,3.63,24.4,968.6,1590,17.0,24.5,0.592646,105.3,105.6,"0.061218,29/10/00"
2020-12-04 21:16:38.231786,23.6,19.6,3.04,3.16,24.4,968.6,1223,17.2,24.5,0.592735,105.3,105.6,"0.061230,29/10/00"
2020-12-04 21:16:48.083344,25.5,18.3,3.28,2.96,24.4,968.6,1592,17.2,24.5,0.592631,105.3,105.6,"0.061216,29/10/00"
2020-12-04 21:16:58.198978,28.5,7.7,3.67,1.25,24.4,968.6,1222,17.1,24.5,0.592736,105.3,105.6,"0.061230,29/10/00"
2020-12-04 21:17:08.100415,29.9,-2.4,3.85,-0.39,24.4,968.6,1593,17.0,24.5,0.592630,105.3,105.6,"0.061215,29/10/00"
2020-12-04 21:17:18.207560,30.6,-4.0,3.94,-0.65,24.4,968.8,1217,17.1,24.5,0.592720,105.3,105.6,"0.061227,29/10/00"
2020-12-04 21:17:28.118975,30.6,26.0,3.94,4.20,24.4,968.7,1592,16.9,24.5,0.592639,105.3,105.6,"0.061219,29/10/00"
2020-12-04 21:17:38.220421,30.1,15.4,3.88,2.49,24.4,968.7,1218,16.8,24.5,0.592738,105.3,105.6,"0.061229,29/10/00"
2020-12-04 21:17:48.125143,29.1,23.6,3.74,3.81,24.4,968.7,1590,16.9,24.5,0.592614,105.3,105.6,"0.061214,29/10/00"
2020-12-04 21:17:58.230790,26.7,18.5,3.44,2.99,24.4,968.7,1218,16.9,24.5,0.592713,105.3,105.6,"0.061226,29/10/00"
2020-12-04 21:18:08.082060,24.7,12.2,3.18,1.97,24.4,968.7,1592,17.0,24.5,0.592594,105.3,105.6,"0.061212,29/10/00"
2020-12-04 21:18:18.198952,23.6,17.8,3.04,2.87,24.4,968.7,1216,16.8,24.5,0.592723,105.3,105.6,"0.061222,29/10/00"
2020-12-04 21:18:28.099407,10.4,11.4,1.34,1.84,24.4,968.7,1589,16.7,24.6,0.592612,105.3,105.6,"0.061213,29/10/00"
2020-12-04 21:18:38.209109,23.6,28.9,3.04,4.67,24.4,968.7,1219,17.1,24.6,0.592675,105.3,105.6,"0.061215,29/10/00"
2020-12-04 21:18:48.109135,21.6,45.8,2.78,7.39,24.4,968.7,1591,18.8,24.5,0.592561,105.3,105.6,"0.061206,29/10/00"
2020-12-04 21:18:58.219302,23.7,51.9,3.05,8.37,24.5,968.7,1216,19.1,24.6,0.592631,105.3,105.6,"0.061215,29/10/00"
2020-12-04 21:19:08.119338,37.6,20.7,4.83,3.35,24.4,968.7,1594,18.9,24.6,0.592560,105.3,105.6,"0.061201,29/10/00"
2020-12-04 21:19:18.229735,41.7,19.3,5.37,3.11,24.5,968.7,1213,18.8,24.6,0.592654,105.3,105.6,"0.061210,29/10/00"
2020-12-04 21:19:28.082166,26.0,17.9,3.35,2.89,24.4,968.7,1589,18.8,24.6,0.592532,105.3,105.6,"0.061194,29/10/00"
2020-12-04 21:19:38.190985,26.1,3.8,3.36,0.61,24.5,968.6,1217,19.1,24.6,0.592600,105.3,105.6,"0.061209,29/10/00"
2020-12-04 21:19:48.089872,33.5,17.1,4.31,2.76,24.4,968.7,1593,18.8,24.6,0.592517,105.3,105.6,"0.061202,29/10/00"
2020-12-04 21:19:58.200505,27.7,13.2,3.57,2.13,24.5,968.6,1218,18.8,24.6,0.592626,105.3,105.6,"0.061210,29/10/00"
2020-12-04 21:20:08.118416,27.3,21.5,3.52,3.47,24.5,968.7,1590,18.8,24.6,0.592506,105.3,105.6,"0.061197,29/10/00"
2020-12-04 21:20:18.218982,26.8,23.8,3.45,3.84,24.5,968.7,1220,18.8,24.6,0.592591,105.3,105.6,"0.061208,29/10/00"
2020-12-04 21:20:28.118992,26.6,23.1,3.43,3.72,24.5,968.6,1593,18.8,24.6,0.592495,105.3,105.6,"0.061196,29/10/00"
2020-12-04 21:20:38.232122,26.0,21.9,3.35,3.54,24.5,968.6,1217,17.2,24.6,0.592611,105.3,105.6,"0.061207,29/10/00"
2020-12-04 21:20:48.078540,25.7,23.0,3.31,3.72,24.5,968.6,1591,17.0,24.6,0.592508,105.3,105.6,"0.061199,29/10/00"
2020-12-04 21:20:58.189130,26.5,30.5,3.42,4.91,24.5,968.8,1213,17.2,24.6,0.592594,105.3,105.6,"0.061206,29/10/00"
2020-12-04 21:21:08.108958,27.5,40.9,3.54,6.60,24.5,968.7,1589,17.1,24.6,0.592497,105.3,105.6,"0.061199,29/10/00"
2020-12-04 21:21:18.200131,28.3,48.1,3.65,7.75,24.5,968.7,1217,16.8,24.6,0.592613,105.3,105.6,"0.061206,29/10/00"
2020-12-04 21:21:28.100299,23.9,31.9,3.08,5.14,24.5,968.7,1591,16.8,24.6,0.592501,105.3,105.6,"0.061198,29/10/00"
2020-12-04 21:21:38.221825,28.5,53.4,3.67,8.61,24.5,968.7,1215,17.2,24.6,0.592572,105.3,105.6,"0.061201,29/10/00"
2020-12-04 21:21:48.114456,28.2,56.1,3.63,9.05,24.5,968.7,1593,18.8,24.6,0.592461,105.3,105.6,"0.061192,29/10/00"
2020-12-04 21:21:58.230837,27.7,31.8,3.57,5.13,24.5,968.7,1218,18.8,24.6,0.592559,105.3,105.6,"0.061200,29/10/00"
2020-12-04 21:22:08.077369,26.4,33.2,3.40,5.36,24.5,968.7,1592,17.2,24.6,0.592458,105.3,105.6,"0.061192,29/10/00"
2020-12-04 21:22:18.195073,25.2,34.9,3.24,5.63,24.5,968.8,1212,16.9,24.6,0.592560,105.3,105.6,"0.061202,29/10/00"
2020-12-04 21:22:28.089116,25.3,34.3,3.25,5.54,24.5,968.7,1592,16.9,24.6,0.592462,105.3,105.6,"0.061189,29/10/00"
2020-12-04 21:22:38.203048,26.1,26.1,3.36,4.21,24.5,968.7,1211,17.2,24.6,0.592527,105.3,105.6,"0.061198,29/10/00"
2020-12-04 21:22:48.100343,31.8,20.4,4.10,3.29,24.5,968.7,1595,18.8,24.6,0.592423,105.3,105.6,"0.061184,29/10/00"
2020-12-04 21:22:58.218949,25.5,14.1,3.28,2.27,24.5,968.8,1210,18.8,24.6,0.592521,105.3,105.6,"0.061193,29/10/00"
2020-12-04 21:23:08.110656,25.6,34.9,3.30,5.62,24.5,968.8,1590,18.9,24.6,0.592396,105.3,105.6,"0.061186,29/10/00"
2020-12-04 21:23:18.228989,22.3,37.0,2.87,5.97,24.5,968.7,1208,17.2,24.6,0.592516,105.3,105.6,"0.061195,29/10/00"
2020-12-04 21:23:28.073754,23.8,37.8,3.06,6.09,24.5,968.7,1589,17.1,24.6,0.592410,105.3,105.6,"0.061184,29/10/00"
2020-12-04 21:23:38.232446,23.8,38.4,3.07,6.19,24.5,968.6,1216,18.8,24.6,0.592493,105.3,105.6,"0.061189,29/10/00"
2020-12-04 21:23:48.089202,24.8,39.1,3.20,6.30,24.5,968.6,1593,18.9,24.6,0.592383,105.3,105.6,"0.061178,29/10/00"
2020-12-04 21:23:58.195164,25.0,38.5,3.21,6.21,24.5,968.6,1217,19.1,24.6,0.592463,105.3,105.6,"0.061183,29/10/00"
2020-12-04 21:24:08.098973,24.7,37.9,3.17,6.11,24.5,968.7,1590,19.2,24.6,0.592354,105.3,105.6,"0.061173,29/10/00"
2020-12-04 21:24:18.209299,24.9,37.9,3.21,6.11,24.5,968.7,1216,19.3,24.6,0.592439,105.3,105.6,"0.061178,29/10/00"
2020-12-04 21:24:28.119479,26.0,50.6,3.35,8.16,24.5,968.6,1592,19.3,24.7,0.592343,105.3,105.6,"0.061172,29/10/00"
2020-12-04 21:24:38.218508,26.4,56.4,3.40,9.09,24.5,968.6,1218,19.2,24.6,0.592434,105.3,105.6,"0.061180,29/10/00"
2020-12-04 21:24:48.119797,26.0,37.7,3.35,6.08,24.5,968.6,1594,19.1,24.7,0.592338,105.3,105.6,"0.061170,29/10/00"
2020-12-04 21:24:58.239008,26.3,36.5,3.38,5.89,24.5,968.7,1215,19.0,24.7,0.592436,105.3,105.6,"0.061182,29/10/00"
2020-12-04 21:25:08.089089,26.1,29.5,3.36,4.75,24.5,968.7,1592,19.2,24.7,0.592311,105.3,105.6,"0.061163,29/10/00"
2020-12-04 21:25:18.197280,25.8,10.3,3.32,1.67,24.6,968.7,1216,19.3,24.7,0.592390,105.3,105.6,"0.061172,29/10/00"
