dateTime,ozone,temperature,pressure,voltage,sensorTime
2020-12-04 21:54:12.029149,15.9,33.9,959.4,1595,"04/12/20,14:58:41"
2020-12-04 21:54:22.024395,13.7,33.9,960.7,1604,"04/12/20,14:58:51"
2020-12-04 21:54:32.025842,18.6,33.7,959.3,1612,"04/12/20,14:59:01"
2020-12-04 21:54:42.023570,18.9,33.7,961.0,1628,"04/12/20,14:59:11"
2020-12-04 21:54:52.023743,17.2,33.7,959.3,1601,"04/12/20,14:59:21"
2020-12-04 21:55:02.022618,18.8,33.7,960.7,1590,"04/12/20,14:59:31"
2020-12-04 21:55:12.024041,19.2,34.1,959.5,1604,"04/12/20,14:59:41"
2020-12-04 21:55:22.021766,18.9,34.1,960.9,1610,"04/12/20,14:59:51"
2020-12-04 21:55:32.020627,18.9,34.1,959.3,1621,"04/12/20,15:00:01"
2020-12-04 21:55:42.028939,20.9,34.1,960.8,1610,"04/12/20,15:00:11"
2020-12-04 21:55:52.028961,18.4,34.1,959.4,1586,"04/12/20,15:00:21"
2020-12-04 21:56:02.019730,14.3,34.1,960.8,1613,"04/12/20,15:00:31"
2020-12-04 21:56:12.018974,13.9,33.7,959.5,1609,"04/12/20,15:00:41"
2020-12-04 21:56:22.019189,14.5,33.7,960.9,1616,"04/12/20,15:00:51"
2020-12-04 21:56:32.019224,16.0,33.8,959.5,1597,"04/12/20,15:01:01"
2020-12-04 21:56:42.018965,17.7,33.8,961.1,1603,"04/12/20,15:01:11"
2020-12-04 21:56:52.018945,13.4,33.9,959.5,1599,"04/12/20,15:01:21"
2020-12-04 21:57:02.019048,9.3,33.9,960.9,1599,"04/12/20,15:01:31"
2020-12-04 21:57:12.016742,13.3,33.8,959.6,1626,"04/12/20,15:01:41"
2020-12-04 21:57:22.019210,17.6,33.8,960.8,1618,"04/12/20,15:01:51"
2020-12-04 21:57:32.019029,17.2,34.1,959.3,1595,"04/12/20,15:02:01"
2020-12-04 21:57:42.019018,15.7,34.1,960.8,1603,"04/12/20,15:02:11"
2020-12-04 21:57:52.013959,19.1,34.2,959.5,1590,"04/12/20,15:02:21"
2020-12-04 21:58:02.012913,18.2,34.2,960.7,1613,"04/12/20,15:02:31"
2020-12-04 21:58:12.013082,17.9,34.1,959.4,1595,"04/12/20,15:02:41"
2020-12-04 21:58:22.018968,19.8,34.1,961.1,1600,"04/12/20,15:02:51"
2020-12-04 21:58:32.018954,19.9,34.2,959.5,1603,"04/12/20,15:03:01"
2020-12-04 21:58:42.011038,18.7,34.2,960.9,1612,"04/12/20,15:03:11"
2020-12-04 21:58:52.018956,15.3,34.0,959.5,1609,"04/12/20,15:03:21"
2020-12-04 21:59:02.010874,15.8,34.0,960.8,1614,"04/12/20,15:03:31"
2020-12-04 21:59:12.019040,16.6,34.1,959.4,1609,"04/12/20,15:03:41"
2020-12-04 21:59:22.018961,17.0,34.1,960.8,1602,"04/12/20,15:03:51"
2020-12-04 21:59:32.009141,16.3,34.2,959.6,1595,"04/12/20,15:04:01"
2020-12-04 21:59:42.018944,15.5,34.2,961.0,1597,"04/12/20,15:04:11"
2020-12-04 21:59:52.007300,14.5,34.2,959.5,1618,"04/12/20,15:04:21"
2020-12-04 22:00:02.006206,14.9,34.2,961.0,1599,"04/12/20,15:04:31"
2020-12-04 22:00:12.009091,16.7,33.9,959.4,1590,"04/12/20,15:04:41"
2020-12-04 22:00:22.009122,17.7,33.9,960.9,1603,"04/12/20,15:04:51"
2020-12-04 22:00:32.005289,16.8,33.8,959.4,1595,"04/12/20,15:05:01"
2020-12-04 22:00:42.004227,15.9,33.8,960.9,1590,"04/12/20,15:05:11"
2020-12-04 22:00:52.009030,19.1,34.0,959.4,1603,"04/12/20,15:05:21"
2020-12-04 22:01:01.999625,17.7,34.0,960.6,1595,"04/12/20,15:05:31"
2020-12-04 22:01:12.008961,14.1,34.0,959.6,1613,"04/12/20,15:05:41"
2020-12-04 22:01:22.004907,15.1,34.0,961.0,1606,"04/12/20,15:05:51"
2020-12-04 22:01:32.001233,16.8,34.2,959.5,1592,"04/12/20,15:06:01"
2020-12-04 22:01:42.008931,16.4,34.2,960.7,1622,"04/12/20,15:06:11"
2020-12-04 22:01:52.001566,15.8,33.8,959.4,1591,"04/12/20,15:06:21"
2020-12-04 22:02:02.000598,18.3,33.8,960.8,1605,"04/12/20,15:06:31"
2020-12-04 22:02:12.009068,18.9,34.2,959.5,1603,"04/12/20,15:06:41"
2020-12-04 22:02:21.999515,14.9,34.2,960.7,1609,"04/12/20,15:06:51"
2020-12-04 22:02:31.998929,11.6,34.2,959.4,1583,"04/12/20,15:07:01"
2020-12-04 22:02:41.999051,15.8,34.2,961.1,1614,"04/12/20,15:07:11"
2020-12-04 22:02:51.999057,20.4,34.2,959.4,1610,"04/12/20,15:07:21"
2020-12-04 22:03:01.998973,17.1,34.2,960.7,1608,"04/12/20,15:07:31"
2020-12-04 22:03:11.999097,12.7,34.2,959.4,1626,"04/12/20,15:07:41"
2020-12-04 22:03:21.995488,12.0,34.2,960.9,1617,"04/12/20,15:07:51"
2020-12-04 22:03:31.999099,15.8,34.2,959.3,1605,"04/12/20,15:08:01"
2020-12-04 22:03:41.994603,19.2,34.2,960.9,1624,"04/12/20,15:08:11"
2020-12-04 22:03:51.994701,17.7,34.0,959.4,1595,"04/12/20,15:08:21"
2020-12-04 22:04:01.999067,17.8,34.0,960.9,1588,"04/12/20,15:08:31"
2020-12-04 22:04:11.998969,21.5,34.0,959.5,1617,"04/12/20,15:08:41"
2020-12-04 22:04:21.999146,22.0,34.0,960.7,1608,"04/12/20,15:08:51"
2020-12-04 22:04:31.991632,18.4,33.9,959.5,1603,"04/12/20,15:09:01"
2020-12-04 22:04:41.991737,13.0,33.9,960.8,1594,"04/12/20,15:09:11"
2020-12-04 22:04:51.990630,12.1,33.9,959.6,1596,"04/12/20,15:09:21"
2020-12-04 22:05:01.998962,12.5,33.9,961.0,1594,"04/12/20,15:09:31"
2020-12-04 22:05:11.999088,13.6,34.0,959.5,1603,"04/12/20,15:09:41"
2020-12-04 22:05:21.994875,16.5,34.0,960.9,1620,"04/12/20,15:09:51"
2020-12-04 22:05:31.988919,16.5,34.0,959.4,1608,"04/12/20,15:10:01"
2020-12-04 22:05:42.000202,15.0,34.0,960.9,1600,"04/12/20,15:10:11"
2020-12-04 22:05:51.987874,14.1,33.9,959.6,1613,"04/12/20,15:10:21"
2020-12-04 22:06:01.989173,13.4,33.9,960.8,1616,"04/12/20,15:10:31"
2020-12-04 22:06:11.989137,13.8,33.9,959.4,1608,"04/12/20,15:10:41"
2020-12-04 22:06:21.989154,14.9,33.9,960.9,1594,"04/12/20,15:10:51"
2020-12-04 22:06:31.986052,14.2,34.0,959.5,1604,"04/12/20,15:11:01"
2020-12-04 22:06:41.989028,14.4,34.0,960.9,1628,"04/12/20,15:11:11"
2020-12-04 22:06:51.986395,15.1,34.2,959.6,1613,"04/12/20,15:11:21"
2020-12-04 22:07:02.009081,14.1,34.2,960.9,1619,"04/12/20,15:11:31"
2020-12-04 22:07:11.988968,13.3,34.1,959.3,1613,"04/12/20,15:11:41"
2020-12-04 22:07:21.983095,14.7,34.1,960.8,1620,"04/12/20,15:11:51"
2020-12-04 22:07:31.983409,14.4,34.3,959.6,1605,"04/12/20,15:12:01"
2020-12-04 22:07:41.989047,14.0,34.3,960.9,1625,"04/12/20,15:12:11"
2020-12-04 22:07:51.988913,17.1,34.3,959.4,1590,"04/12/20,15:12:21"
2020-12-04 22:08:01.981160,20.3,34.3,961.0,1610,"04/12/20,15:12:31"
2020-12-04 22:08:11.987102,17.8,34.0,959.4,1606,"04/12/20,15:12:41"
2020-12-04 22:08:21.986065,14.7,34.0,960.8,1613,"04/12/20,15:12:51"
2020-12-04 22:08:31.979167,16.5,34.1,959.4,1615,"04/12/20,15:13:01"
2020-12-04 22:08:41.979381,17.4,34.1,961.1,1623,"04/12/20,15:13:11"
2020-12-04 22:08:51.979719,17.2,34.0,959.6,1595,"04/12/20,15:13:21"
2020-12-04 22:09:01.978410,12.3,34.0,960.9,1612,"04/12/20,15:13:31"
2020-12-04 22:09:11.978961,7.5,34.3,959.7,1618,"04/12/20,15:13:41"
2020-12-04 22:09:21.979016,13.0,34.3,960.9,1617,"04/12/20,15:13:51"
2020-12-04 22:09:31.978923,18.8,34.3,959.7,1607,"04/12/20,15:14:01"
2020-12-04 22:09:41.979231,18.6,34.3,961.1,1636,"04/12/20,15:14:11"
2020-12-04 22:09:51.979101,17.1,34.3,959.7,1611,"04/12/20,15:14:21"
2020-12-04 22:10:01.978230,18.0,34.3,961.1,1597,"04/12/20,15:14:31"
2020-12-04 22:10:11.979043,13.7,34.3,959.5,1618,"04/12/20,15:14:41"
2020-12-04 22:10:21.979022,13.0,34.3,960.8,1608,"04/12/20,15:14:51"
2020-12-04 22:10:31.974898,18.5,34.3,959.4,1615,"04/12/20,15:15:01"
2020-12-04 22:10:41.979174,16.1,34.3,960.9,1604,"04/12/20,15:15:11"
2020-12-04 22:10:51.973981,17.4,34.3,959.4,1595,"04/12/20,15:15:21"
2020-12-04 22:11:01.972848,14.1,34.3,961.0,1605,"04/12/20,15:15:31"
2020-12-04 22:11:11.970566,10.2,34.1,959.6,1625,"04/12/20,15:15:41"
2020-12-04 22:11:21.973212,13.5,34.1,960.9,1604,"04/12/20,15:15:51"
2020-12-04 22:11:31.969709,14.7,34.0,959.7,1612,"04/12/20,15:16:01"
2020-12-04 22:11:41.969713,16.5,34.0,961.1,1618,"04/12/20,15:16:11"
2020-12-04 22:11:51.969989,13.3,34.1,959.5,1579,"04/12/20,15:16:21"
2020-12-04 22:12:01.978913,9.8,34.1,961.0,1602,"04/12/20,15:16:31"
2020-12-04 22:12:11.970314,14.9,34.1,959.5,1603,"04/12/20,15:16:41"
2020-12-04 22:12:21.969187,18.5,34.1,960.7,1594,"04/12/20,15:16:51"
2020-12-04 22:12:31.978932,15.9,34.0,959.6,1605,"04/12/20,15:17:01"
2020-12-04 22:12:41.968926,15.3,34.0,961.0,1591,"04/12/20,15:17:11"
2020-12-04 22:12:51.969565,15.0,34.0,959.7,1613,"04/12/20,15:17:21"
2020-12-04 22:13:01.969131,12.3,34.0,960.9,1601,"04/12/20,15:17:31"
2020-12-04 22:13:11.968588,13.2,34.0,959.5,1600,"04/12/20,15:17:41"
2020-12-04 22:13:21.979137,15.7,34.0,960.9,1611,"04/12/20,15:17:51"
2020-12-04 22:13:31.969100,15.4,34.3,959.4,1618,"04/12/20,15:18:01"
2020-12-04 22:13:41.962874,12.9,34.3,960.9,1601,"04/12/20,15:18:11"
2020-12-04 22:13:51.962979,12.9,34.3,959.8,1605,"04/12/20,15:18:21"
2020-12-04 22:14:01.974479,15.5,34.3,961.0,1586,"04/12/20,15:18:31"
2020-12-04 22:14:11.960974,16.6,34.3,959.5,1605,"04/12/20,15:18:41"
2020-12-04 22:14:21.962365,18.0,34.3,960.7,1609,"04/12/20,15:18:51"
2020-12-04 22:14:31.968944,17.2,34.3,959.7,1590,"04/12/20,15:19:01"
2020-12-04 22:14:41.964863,13.8,34.3,960.9,1624,"04/12/20,15:19:11"
2020-12-04 22:14:51.961457,13.9,34.3,959.6,1626,"04/12/20,15:19:21"
2020-12-04 22:15:01.960438,13.9,34.3,960.8,1592,"04/12/20,15:19:31"
2020-12-04 22:15:11.958168,11.0,34.3,959.5,1593,"04/12/20,15:19:41"
2020-12-04 22:15:21.959673,11.9,34.3,960.8,1608,"04/12/20,15:19:51"
2020-12-04 22:15:31.959061,13.2,34.3,959.7,1614,"04/12/20,15:20:01"
2020-12-04 22:15:41.965297,13.4,34.3,961.1,1620,"04/12/20,15:20:11"
2020-12-04 22:15:51.966932,16.5,34.2,959.5,1621,"04/12/20,15:20:21"
2020-12-04 22:16:01.959047,17.0,34.2,960.9,1592,"04/12/20,15:20:31"
2020-12-04 22:16:11.959099,15.2,34.0,959.6,1607,"04/12/20,15:20:41"
2020-12-04 22:16:21.968922,13.8,34.0,961.0,1608,"04/12/20,15:20:51"
2020-12-04 22:16:31.955622,11.1,33.9,959.4,1603,"04/12/20,15:21:01"
2020-12-04 22:16:41.959004,11.9,33.9,960.9,1613,"04/12/20,15:21:11"
2020-12-04 22:16:51.953383,12.2,34.3,959.5,1603,"04/12/20,15:21:21"
2020-12-04 22:17:01.959048,12.4,34.3,960.9,1596,"04/12/20,15:21:31"
2020-12-04 22:17:11.969041,13.1,34.1,959.7,1612,"04/12/20,15:21:41"
2020-12-04 22:17:21.958932,15.9,34.1,960.9,1611,"04/12/20,15:21:51"
2020-12-04 22:17:31.950353,15.7,34.1,959.4,1604,"04/12/20,15:22:01"
2020-12-04 22:17:41.950455,15.0,34.1,961.1,1608,"04/12/20,15:22:11"
2020-12-04 22:17:51.949374,21.0,34.1,959.5,1608,"04/12/20,15:22:21"
2020-12-04 22:18:01.958901,20.2,34.1,960.9,1606,"04/12/20,15:22:31"
2020-12-04 22:18:11.949135,16.3,34.1,959.5,1604,"04/12/20,15:22:41"
2020-12-04 22:18:21.949194,14.9,34.1,961.1,1600,"04/12/20,15:22:51"
2020-12-04 22:18:31.950160,13.7,34.4,959.5,1599,"04/12/20,15:23:01"
2020-12-04 22:18:41.949193,12.9,34.4,960.9,1611,"04/12/20,15:23:11"
2020-12-04 22:18:51.949041,13.5,34.4,959.4,1612,"04/12/20,15:23:21"
2020-12-04 22:19:01.945483,15.3,34.4,961.0,1590,"04/12/20,15:23:31"
2020-12-04 22:19:11.949122,15.4,34.2,959.4,1602,"04/12/20,15:23:41"
2020-12-04 22:19:21.949044,17.2,34.2,960.7,1607,"04/12/20,15:23:51"
2020-12-04 22:19:31.944694,16.7,34.1,959.4,1605,"04/12/20,15:24:01"
2020-12-04 22:19:41.950017,15.1,34.1,960.9,1588,"04/12/20,15:24:11"
2020-12-04 22:19:51.942611,15.1,34.1,959.6,1610,"04/12/20,15:24:21"
2020-12-04 22:20:01.944798,15.2,34.1,961.0,1614,"04/12/20,15:24:31"
2020-12-04 22:20:11.945550,14.5,34.1,959.4,1618,"04/12/20,15:24:41"
2020-12-04 22:20:21.943046,11.3,34.1,960.8,1611,"04/12/20,15:24:51"
2020-12-04 22:20:31.943200,13.3,34.1,959.4,1593,"04/12/20,15:25:01"
2020-12-04 22:20:41.943480,14.4,34.1,960.9,1607,"04/12/20,15:25:11"
2020-12-04 22:20:51.939857,15.2,34.1,959.5,1604,"04/12/20,15:25:21"
2020-12-04 22:21:01.942432,17.2,34.1,961.0,1598,"04/12/20,15:25:31"
2020-12-04 22:21:11.940088,13.9,34.2,959.6,1621,"04/12/20,15:25:41"
2020-12-04 22:21:21.939076,13.8,34.2,961.0,1614,"04/12/20,15:25:51"
2020-12-04 22:21:31.937964,16.0,34.2,959.6,1602,"04/12/20,15:26:01"
2020-12-04 22:21:41.939395,16.5,34.2,960.8,1630,"04/12/20,15:26:11"
2020-12-04 22:21:51.940777,15.6,34.4,959.4,1624,"04/12/20,15:26:21"
2020-12-04 22:22:01.938273,15.1,34.4,960.7,1607,"04/12/20,15:26:31"
2020-12-04 22:22:11.948890,17.9,34.4,959.4,1598,"04/12/20,15:26:41"
2020-12-04 22:22:21.939013,17.6,34.4,961.0,1608,"04/12/20,15:26:51"
2020-12-04 22:22:31.939120,16.3,34.4,959.5,1617,"04/12/20,15:27:01"
2020-12-04 22:22:41.939244,15.9,34.4,961.1,1625,"04/12/20,15:27:11"
2020-12-04 22:22:51.947879,14.3,34.2,959.4,1614,"04/12/20,15:27:21"
2020-12-04 22:23:01.939120,14.4,34.2,960.7,1584,"04/12/20,15:27:31"
2020-12-04 22:23:11.938934,14.2,34.1,959.4,1620,"04/12/20,15:27:41"
2020-12-04 22:23:21.932327,14.8,34.1,960.8,1619,"04/12/20,15:27:51"
2020-12-04 22:23:31.938936,14.9,34.4,959.3,1603,"04/12/20,15:28:01"
2020-12-04 22:23:41.939020,18.3,34.4,960.9,1625,"04/12/20,15:28:11"
2020-12-04 22:23:51.939015,18.5,34.1,959.4,1612,"04/12/20,15:28:21"
2020-12-04 22:24:01.939040,16.2,34.1,960.8,1614,"04/12/20,15:28:31"
2020-12-04 22:24:11.929200,16.2,34.1,959.5,1596,"04/12/20,15:28:41"
2020-12-04 22:24:21.931088,16.5,34.1,960.9,1603,"04/12/20,15:28:51"
2020-12-04 22:24:31.929610,16.3,34.4,959.4,1615,"04/12/20,15:29:01"
2020-12-04 22:24:41.928542,13.1,34.4,960.7,1618,"04/12/20,15:29:11"
2020-12-04 22:24:51.929210,13.2,34.2,959.6,1603,"04/12/20,15:29:21"
2020-12-04 22:25:01.929088,15.6,34.2,960.8,1583,"04/12/20,15:29:31"
2020-12-04 22:25:11.928959,16.5,34.2,959.6,1595,"04/12/20,15:29:41"
2020-12-04 22:25:21.929089,17.7,34.2,961.0,1615,"04/12/20,15:29:51"
2020-12-04 22:25:31.925481,18.8,34.4,959.4,1606,"04/12/20,15:30:01"
2020-12-04 22:25:41.929075,16.5,34.4,960.7,1614,"04/12/20,15:30:11"
2020-12-04 22:25:51.923647,13.3,34.4,959.4,1605,"04/12/20,15:30:21"
2020-12-04 22:26:01.928512,14.5,34.4,960.9,1576,"04/12/20,15:30:31"
2020-12-04 22:26:11.922774,15.9,34.4,959.6,1605,"04/12/20,15:30:41"
2020-12-04 22:26:21.923023,14.4,34.4,961.0,1598,"04/12/20,15:30:51"
2020-12-04 22:26:31.923082,16.9,34.2,959.5,1595,"04/12/20,15:31:01"
2020-12-04 22:26:41.923362,15.6,34.2,960.8,1619,"04/12/20,15:31:11"
2020-12-04 22:26:51.928999,14.4,34.0,959.4,1612,"04/12/20,15:31:21"
2020-12-04 22:27:01.920848,16.4,34.0,961.0,1582,"04/12/20,15:31:31"
2020-12-04 22:27:11.919959,14.8,34.2,959.7,1603,"04/12/20,15:31:41"
2020-12-04 22:27:21.919145,13.7,34.2,960.9,1614,"04/12/20,15:31:51"
2020-12-04 22:27:31.927750,15.2,34.5,959.4,1611,"04/12/20,15:32:01"
2020-12-04 22:27:41.918951,17.1,34.5,960.7,1604,"04/12/20,15:32:11"
2020-12-04 22:27:51.919155,16.9,34.5,959.3,1609,"04/12/20,15:32:21"
2020-12-04 22:28:01.919146,14.5,34.5,960.9,1611,"04/12/20,15:32:31"
2020-12-04 22:28:11.919071,14.5,34.5,959.4,1603,"04/12/20,15:32:41"
2020-12-04 22:28:21.919131,14.6,34.5,961.0,1598,"04/12/20,15:32:51"
2020-12-04 22:28:31.919071,15.2,34.5,959.4,1618,"04/12/20,15:33:01"
2020-12-04 22:28:41.919053,18.1,34.5,960.7,1614,"04/12/20,15:33:11"
2020-12-04 22:28:51.918962,17.6,34.2,959.4,1608,"04/12/20,15:33:21"
2020-12-04 22:29:01.914171,15.7,34.2,960.9,1615,"04/12/20,15:33:31"
2020-12-04 22:29:11.918939,16.7,34.5,959.5,1601,"04/12/20,15:33:41"
2020-12-04 22:29:21.913317,15.1,34.5,960.8,1599,"04/12/20,15:33:51"
2020-12-04 22:29:31.918993,13.0,34.5,959.4,1614,"04/12/20,15:34:01"
2020-12-04 22:29:41.913638,15.6,34.5,960.8,1604,"04/12/20,15:34:11"
2020-12-04 22:29:51.911358,15.1,34.5,959.4,1606,"04/12/20,15:34:21"
2020-12-04 22:30:01.911423,13.5,34.5,961.1,1605,"04/12/20,15:34:31"
2020-12-04 22:30:11.918908,14.9,34.3,959.5,1600,"04/12/20,15:34:41"
2020-12-04 22:30:21.918983,15.2,34.3,960.8,1604,"04/12/20,15:34:51"
2020-12-04 22:30:31.909441,16.4,34.5,959.4,1604,"04/12/20,15:35:01"
2020-12-04 22:30:41.909049,14.6,34.5,960.7,1600,"04/12/20,15:35:11"
2020-12-04 22:30:51.909684,17.9,34.3,959.4,1600,"04/12/20,15:35:21"
2020-12-04 22:31:01.908943,19.6,34.3,960.9,1598,"04/12/20,15:35:31"
2020-12-04 22:31:11.907547,12.9,34.2,959.4,1592,"04/12/20,15:35:41"
2020-12-04 22:31:21.909408,11.4,34.2,961.0,1608,"04/12/20,15:35:51"
2020-12-04 22:31:31.909122,16.1,34.3,959.5,1624,"04/12/20,15:36:01"
2020-12-04 22:31:41.919119,16.9,34.3,961.0,1624,"04/12/20,15:36:11"
2020-12-04 22:31:51.918928,15.4,34.4,959.6,1605,"04/12/20,15:36:21"
2020-12-04 22:32:01.909039,17.0,34.4,960.9,1606,"04/12/20,15:36:31"
2020-12-04 22:32:11.903475,16.1,34.2,959.5,1586,"04/12/20,15:36:41"
2020-12-04 22:32:21.908953,17.3,34.2,960.9,1600,"04/12/20,15:36:51"
2020-12-04 22:32:31.909047,16.9,34.3,959.6,1584,"04/12/20,15:37:01"
2020-12-04 22:32:41.909093,13.9,34.3,961.0,1613,"04/12/20,15:37:11"
2020-12-04 22:32:51.902437,12.0,34.5,959.6,1614,"04/12/20,15:37:21"
2020-12-04 22:33:01.909335,11.3,34.5,960.9,1607,"04/12/20,15:37:31"
2020-12-04 22:33:11.909057,13.5,34.5,959.7,1614,"04/12/20,15:37:41"
2020-12-04 22:33:21.909071,16.2,34.5,960.7,1600,"04/12/20,15:37:51"
2020-12-04 22:33:31.899820,13.7,34.5,959.4,1599,"04/12/20,15:38:01"
2020-12-04 22:33:41.899170,15.2,34.5,960.7,1613,"04/12/20,15:38:11"
2020-12-04 22:33:51.899059,19.2,34.2,959.5,1602,"04/12/20,15:38:21"
2020-12-04 22:34:01.899282,16.2,34.2,960.7,1609,"04/12/20,15:38:31"
2020-12-04 22:34:11.899121,17.1,34.3,959.6,1587,"04/12/20,15:38:41"
2020-12-04 22:34:21.898962,15.1,34.3,960.9,1581,"04/12/20,15:38:51"
2020-12-04 22:34:31.896989,12.5,34.2,959.4,1627,"04/12/20,15:39:01"
2020-12-04 22:34:41.899015,10.8,34.2,961.0,1583,"04/12/20,15:39:11"
2020-12-04 22:34:51.898984,12.1,34.3,959.5,1606,"04/12/20,15:39:21"
2020-12-04 22:35:01.899112,16.4,34.3,960.8,1606,"04/12/20,15:39:31"
2020-12-04 22:35:11.899141,15.1,34.4,959.4,1600,"04/12/20,15:39:41"
2020-12-04 22:35:21.894068,14.7,34.4,960.9,1613,"04/12/20,15:39:51"
2020-12-04 22:35:31.892990,15.4,34.2,959.5,1600,"04/12/20,15:40:01"
2020-12-04 22:35:41.898935,16.7,34.2,960.9,1595,"04/12/20,15:40:11"
2020-12-04 22:35:51.891999,19.8,34.5,959.3,1607,"04/12/20,15:40:21"
2020-12-04 22:36:01.898973,19.3,34.5,960.7,1615,"04/12/20,15:40:31"
2020-12-04 22:36:11.899086,15.3,34.5,959.5,1611,"04/12/20,15:40:41"
2020-12-04 22:36:21.898996,16.6,34.5,961.0,1626,"04/12/20,15:40:51"
2020-12-04 22:36:31.890140,19.2,34.5,959.3,1601,"04/12/20,15:41:01"
2020-12-04 22:36:41.889148,14.5,34.5,960.7,1604,"04/12/20,15:41:11"
2020-12-04 22:36:51.889217,14.0,34.5,959.3,1621,"04/12/20,15:41:21"
2020-12-04 22:37:01.889124,18.0,34.5,960.8,1602,"04/12/20,15:41:31"
2020-12-04 22:37:11.889060,16.8,34.5,959.4,1617,"04/12/20,15:41:41"
2020-12-04 22:37:21.889128,16.7,34.5,960.8,1609,"04/12/20,15:41:51"
2020-12-04 22:37:31.889134,18.8,34.6,959.4,1594,"04/12/20,15:42:01"
2020-12-04 22:37:41.888991,19.5,34.6,960.8,1595,"04/12/20,15:42:11"
2020-12-04 22:37:51.889170,19.4,34.3,959.5,1605,"04/12/20,15:42:21"
2020-12-04 22:38:01.889014,21.3,34.3,960.7,1608,"04/12/20,15:42:31"
2020-12-04 22:38:11.888942,18.9,34.3,959.6,1603,"04/12/20,15:42:41"
2020-12-04 22:38:21.887098,15.3,34.3,960.9,1617,"04/12/20,15:42:51"
2020-12-04 22:38:31.889203,15.3,34.3,959.5,1611,"04/12/20,15:43:01"
2020-12-04 22:38:41.888918,17.4,34.3,960.8,1611,"04/12/20,15:43:11"
2020-12-04 22:38:51.882372,18.7,34.3,959.3,1597,"04/12/20,15:43:21"
2020-12-04 22:39:01.885296,18.3,34.3,960.7,1598,"04/12/20,15:43:31"
2020-12-04 22:39:11.881707,17.5,34.4,959.4,1610,"04/12/20,15:43:41"
2020-12-04 22:39:21.888910,17.8,34.4,960.9,1599,"04/12/20,15:43:51"
2020-12-04 22:39:31.888966,18.0,34.3,959.6,1615,"04/12/20,15:44:01"
2020-12-04 22:39:41.888968,15.3,34.3,960.8,1606,"04/12/20,15:44:11"
2020-12-04 22:39:51.879613,13.3,34.3,959.7,1599,"04/12/20,15:44:21"
2020-12-04 22:40:01.879022,13.8,34.3,960.9,1611,"04/12/20,15:44:31"
2020-12-04 22:40:11.879094,15.0,34.6,959.4,1606,"04/12/20,15:44:41"
2020-12-04 22:40:21.878939,15.2,34.6,960.7,1608,"04/12/20,15:44:51"
2020-12-04 22:40:31.878954,15.0,34.6,959.5,1608,"04/12/20,15:45:01"
2020-12-04 22:40:41.878975,12.0,34.6,960.9,1610,"04/12/20,15:45:11"
2020-12-04 22:40:51.879034,14.7,34.4,959.3,1631,"04/12/20,15:45:21"
2020-12-04 22:41:01.879490,17.4,34.4,960.7,1613,"04/12/20,15:45:31"
2020-12-04 22:41:11.878991,15.1,34.3,959.3,1620,"04/12/20,15:45:41"
2020-12-04 22:41:21.879051,15.8,34.3,960.8,1601,"04/12/20,15:45:51"
2020-12-04 22:41:31.878973,16.1,34.4,959.5,1623,"04/12/20,15:46:01"
2020-12-04 22:41:41.878915,12.1,34.4,960.9,1603,"04/12/20,15:46:11"
2020-12-04 22:41:51.878926,12.6,34.4,959.3,1618,"04/12/20,15:46:21"
2020-12-04 22:42:01.873410,15.6,34.4,960.8,1607,"04/12/20,15:46:31"
2020-12-04 22:42:11.876190,15.1,34.3,959.3,1610,"04/12/20,15:46:41"
2020-12-04 22:42:21.878946,14.5,34.3,960.7,1606,"04/12/20,15:46:51"
2020-12-04 22:42:31.878952,15.1,34.4,959.3,1592,"04/12/20,15:47:01"
2020-12-04 22:42:41.878989,16.3,34.4,961.0,1610,"04/12/20,15:47:11"
2020-12-04 22:42:51.869935,14.4,34.4,959.4,1610,"04/12/20,15:47:21"
2020-12-04 22:43:01.878931,15.7,34.4,960.6,1615,"04/12/20,15:47:31"
2020-12-04 22:43:11.869289,16.2,34.6,959.3,1616,"04/12/20,15:47:41"
2020-12-04 22:43:21.869113,16.5,34.6,960.6,1614,"04/12/20,15:47:51"
2020-12-04 22:43:31.879062,14.4,34.6,959.2,1608,"04/12/20,15:48:01"
2020-12-04 22:43:41.878941,10.9,34.6,960.7,1617,"04/12/20,15:48:11"
2020-12-04 22:43:51.869017,11.5,34.6,959.3,1606,"04/12/20,15:48:21"
2020-12-04 22:44:01.869163,11.4,34.6,960.7,1597,"04/12/20,15:48:31"
2020-12-04 22:44:11.869136,14.0,34.6,959.3,1598,"04/12/20,15:48:41"
2020-12-04 22:44:21.869038,12.8,34.6,960.7,1610,"04/12/20,15:48:51"
2020-12-04 22:44:31.878914,13.7,34.6,959.5,1605,"04/12/20,15:49:01"
2020-12-04 22:44:41.869136,13.3,34.6,960.9,1623,"04/12/20,15:49:11"
2020-12-04 22:44:51.859192,9.2,34.3,959.4,1592,"04/12/20,15:49:21"
2020-12-04 22:45:01.869143,13.0,34.3,960.8,1597,"04/12/20,15:49:31"
2020-12-04 22:45:11.869103,12.9,34.4,959.3,1601,"04/12/20,15:49:41"
2020-12-04 22:45:21.869054,12.0,34.4,960.7,1606,"04/12/20,15:49:51"
2020-12-04 22:45:31.869055,13.8,34.2,959.5,1597,"04/12/20,15:50:01"
2020-12-04 22:45:41.861056,14.2,34.2,960.7,1614,"04/12/20,15:50:11"
